model,dataset,dataset_label,code_id,imagenet_code_total,ood_code_total,l1_spatial_distance,imagenet_effective_support,ood_effective_support,effective_support_ratio,imagenet_zero_fraction,ood_zero_fraction,imagenet_max_position_mass,ood_max_position_mass,zero_fraction_delta,max_position_mass_delta
LlamaGen,rvlcdip,RVL-CDIP,16369,849,1303,0.754242045402157,219.7227250848621,186.02424349457496,0.846631787507314,0.0234375,0.125,0.011778563015312132,0.015349194167306216,0.1015625,0.0035706311519940834
LlamaGen,rvlcdip,RVL-CDIP,16370,814,756,0.7128297128297127,217.59484406994108,188.71720310264143,0.8672871083378356,0.03125,0.1328125,0.011056511056511056,0.01984126984126984,0.1015625,0.008784758784758784
LlamaGen,rvlcdip,RVL-CDIP,16375,680,724,1.260952226194345,195.26153387918058,73.4148486974711,0.3759821365681632,0.11328125,0.37890625,0.011764705882352941,0.07734806629834254,0.265625,0.0655833604159896
LlamaGen,rvlcdip,RVL-CDIP,16376,718,1389,0.6999584880006257,203.99492667387887,203.31710742521764,0.9966772739905202,0.07421875,0.078125,0.012534818941504178,0.02591792656587473,0.00390625,0.013383107624370552
LlamaGen,rvlcdip,RVL-CDIP,16378,769,1124,0.7464655766836813,206.56079095911977,202.11038734871292,0.9784547513119872,0.07421875,0.05859375,0.013003901170351105,0.011565836298932384,-0.015625,-0.0014380648714187212
LlamaGen,rvlcdip,RVL-CDIP,16380,860,298,0.9521929140003123,216.10813681926524,138.27775691314844,0.6398544679916073,0.0234375,0.3515625,0.011627906976744186,0.030201342281879196,0.328125,0.01857343530513501
VQGAN,imagenet_v2,ImageNet-V2,23,17343,3549,0.2341674753953705,247.41450721713875,240.45288344413902,0.9718625077757062,0.0,0.0,0.007611139941186646,0.008734854888701042,0.0,0.0011237149475143956
VQGAN,imagenet_v2,ImageNet-V2,66,8047,1648,0.34012931913358535,250.66998772898302,235.09700359885375,0.9378745566183762,0.0,0.0,0.006462035541195477,0.010315533980582525,0.0,0.003853498439387048
VQGAN,imagenet_v2,ImageNet-V2,81,17388,3377,0.2428360322426319,253.67601504583303,245.20054003806848,0.9665893718559351,0.0,0.0,0.005578559926386013,0.007403020432336393,0.0,0.0018244605059503797
VQGAN,imagenet_v2,ImageNet-V2,91,13527,2649,0.26983774157151075,252.4194112070044,242.9440260735249,0.9624617414002724,0.0,0.0,0.0072447697198196204,0.009060022650056626,0.0,0.0018152529302370053
VQGAN,imagenet_v2,ImageNet-V2,112,20105,3841,0.2129029054117795,254.13470270116022,247.14774879351128,0.972506887751316,0.0,0.0,0.005222581447401144,0.006508721687060661,0.0,0.001286140239659517
VQGAN,imagenet_v2,ImageNet-V2,125,10442,2237,0.285630560602676,249.7988677645183,238.32789655093265,0.9540791705092949,0.0,0.0,0.006320628232139437,0.008940545373267769,0.0,0.0026199171411283315
VQGAN,imagenet_v2,ImageNet-V2,128,12495,2490,0.27215705559332165,249.75420038769852,239.08014326380263,0.957261751324597,0.0,0.0,0.00624249699879952,0.00963855421686747,0.0,0.003396057218067951
VQGAN,imagenet_v2,ImageNet-V2,129,11685,2376,0.30390252546863583,252.17155464409907,239.92263677695652,0.951426250734624,0.0,0.0,0.006675224646983312,0.007575757575757576,0.0,0.000900532928774264
VQGAN,imagenet_v2,ImageNet-V2,134,19756,3874,0.22135159947748695,252.81894406269103,245.57443604638644,0.9713450744636123,0.0,0.0,0.0061753391374772225,0.007227671657201859,0.0,0.0010523325197246362
VQGAN,imagenet_v2,ImageNet-V2,142,14396,2784,0.251426801186792,252.96485706155596,245.16555596286952,0.9691684402755258,0.0,0.0,0.00576549041400389,0.006824712643678161,0.0,0.0010592222296742712
VQGAN,imagenet_v2,ImageNet-V2,153,7227,1491,0.34748744299197704,250.10255098675853,235.0415294051555,0.9397806159026326,0.0,0.00390625,0.0063650200636502004,0.008718980549966466,0.00390625,0.0023539604863162655
VQGAN,imagenet_v2,ImageNet-V2,167,14485,3096,0.2564301571883593,252.8986241217399,245.11474389889204,0.969221342148936,0.0,0.0,0.0054539178460476356,0.006459948320413436,0.0,0.0010060304743658008
VQGAN,imagenet_v2,ImageNet-V2,194,16203,3558,0.3062392730345046,253.75256719058137,238.18237001786696,0.9386402378304989,0.0,0.0,0.005801394803431463,0.012928611579539067,0.0,0.007127216776107604
VQGAN,imagenet_v2,ImageNet-V2,217,6096,1211,0.41058912072407133,246.19946284888982,224.72564772597804,0.9127787897080353,0.0,0.015625,0.010662729658792652,0.012386457473162676,0.015625,0.001723727814370024
VQGAN,imagenet_v2,ImageNet-V2,245,14906,2897,0.24027808184771848,252.77863719272324,243.3365120526115,0.9626466649042306,0.0,0.0,0.005702401717429223,0.00862961684501208,0.0,0.002927215127582858
VQGAN,imagenet_v2,ImageNet-V2,271,9552,1741,0.3224658858142907,249.0010556625747,235.72982515859533,0.9467021114883809,0.0,0.0,0.008270519262981574,0.009764503159103963,0.0,0.001493983896122389
VQGAN,imagenet_v2,ImageNet-V2,351,8790,1623,0.3528030298251037,248.19476504361842,232.7909735590829,0.9379366785523118,0.0,0.0,0.008759954493742889,0.00862600123228589,0.0,-0.0001339532614569993
VQGAN,imagenet_v2,ImageNet-V2,358,21002,3906,0.2160750008789059,252.8422494935669,247.4754347634521,0.9787740587624723,0.0,0.0,0.006047043138748691,0.0069124423963133645,0.0,0.0008653992575646738
VQGAN,imagenet_v2,ImageNet-V2,381,7515,1602,0.32249508473689326,248.0715564513077,238.03130454541264,0.959526791182665,0.0,0.0,0.006786427145708583,0.008739076154806492,0.0,0.0019526490090979098
VQGAN,imagenet_v2,ImageNet-V2,424,18776,3967,0.21915469216691735,253.43101234950373,246.88414976169622,0.9741670818929657,0.0,0.0,0.005325948018747337,0.007562389715149987,0.0,0.0022364416964026504
VQGAN,imagenet_v2,ImageNet-V2,432,8323,2010,0.31959940774321355,250.94938546949166,239.87331768542947,0.9558633396796713,0.0,0.0,0.0060074492370539466,0.00845771144278607,0.0,0.002450262205732123
VQGAN,imagenet_v2,ImageNet-V2,468,14379,2868,0.2665793415024992,252.95795732317936,243.54082984773828,0.9627719658432814,0.0,0.0,0.005772306836358578,0.007322175732217573,0.0,0.0015498688958589949
VQGAN,imagenet_v2,ImageNet-V2,572,11413,2279,0.2949742806935134,251.91074486043476,238.85155755548197,0.9481594669088533,0.0,0.0,0.005870498554280207,0.010530934620447565,0.0,0.0046604360661673585
VQGAN,imagenet_v2,ImageNet-V2,598,14113,2692,0.2563789152909192,252.50739485270395,241.26915296583493,0.9554934147832594,0.0,0.0,0.005951959186565578,0.009286775631500743,0.0,0.003334816444935165
VQGAN,imagenet_v2,ImageNet-V2,601,17024,3492,0.23150162239791922,253.37748995197472,246.14142553351832,0.9714415656267337,0.0,0.0,0.005286654135338346,0.006872852233676976,0.0,0.0015861980983386302
VQGAN,imagenet_v2,ImageNet-V2,632,15865,3035,0.2428617489723579,252.85902516400108,244.23352241598096,0.9658880961736457,0.0,0.0,0.005798928458871731,0.007578253706754531,0.0,0.0017793252478828002
VQGAN,imagenet_v2,ImageNet-V2,633,8862,2099,0.3142112680281386,251.31030030729272,238.2112550638217,0.9478770061256782,0.0,0.00390625,0.006093432633716994,0.007622677465459742,0.00390625,0.0015292448317427484
VQGAN,imagenet_v2,ImageNet-V2,637,10388,2075,0.31790546088860644,248.99657724565301,235.7164392025479,0.9466653791389136,0.0,0.0,0.0064497497112052365,0.010602409638554217,0.0,0.00415265992734898
VQGAN,imagenet_v2,ImageNet-V2,641,11371,2225,0.2938235744585823,251.288818505286,239.74224408192538,0.9540505841364456,0.0,0.0,0.005980124879078357,0.007640449438202248,0.0,0.0016603245591238908
VQGAN,imagenet_v2,ImageNet-V2,652,10986,2140,0.2903949121311576,248.61398481995514,238.05211367469096,0.9575169870153803,0.0,0.0,0.006735845621700346,0.008411214953271028,0.0,0.0016753693315706827
VQGAN,imagenet_v2,ImageNet-V2,663,19054,3786,0.22675570878684326,253.60256845356926,246.0059058649413,0.9700450092640966,0.0,0.0,0.005090794583814422,0.007395668251452721,0.0,0.0023048736676382986
VQGAN,imagenet_v2,ImageNet-V2,689,8583,1683,0.322756316999383,250.1350243846663,236.59383092245096,0.9458644646205514,0.0,0.0,0.006990562740300594,0.009506833036244802,0.0,0.0025162702959442076
VQGAN,imagenet_v2,ImageNet-V2,699,8599,1877,0.3136038851267103,250.34118569456817,239.177786372375,0.9554072603306545,0.0,0.0,0.00651238516106524,0.009589770911028236,0.0,0.0030773857499629964
VQGAN,imagenet_v2,ImageNet-V2,752,13875,2713,0.2893087735726881,246.89948648779378,236.2460384686337,0.9568510725935157,0.0,0.0,0.012396396396396397,0.009952082565425728,0.0,-0.002444313830970669
VQGAN,imagenet_v2,ImageNet-V2,754,9137,1558,0.37297236770804365,248.82523561568672,229.87394041982716,0.9238369245427741,0.0,0.0,0.006785597023092919,0.013478818998716302,0.0,0.006693221975623383
VQGAN,imagenet_v2,ImageNet-V2,774,21096,4010,0.22002043620565576,252.7170932966079,244.5270074256669,0.9675918800580359,0.0,0.0,0.005830489192263936,0.006982543640897756,0.0,0.0011520544486338198
VQGAN,imagenet_v2,ImageNet-V2,811,11849,2441,0.2807106866275687,249.38734094373706,235.53762886781564,0.9444650557501795,0.0,0.0,0.008523926069710525,0.015157722244981565,0.0,0.00663379617527104
VQGAN,imagenet_v2,ImageNet-V2,825,15227,2989,0.2518629251631104,252.51934985402966,242.53395483720456,0.9604569114303628,0.0,0.0,0.005779207985814671,0.008029441284710606,0.0,0.002250233298895935
VQGAN,imagenet_v2,ImageNet-V2,852,6187,1188,0.42470826469533435,248.31088290627457,225.01734755751178,0.9061920481449257,0.0,0.0078125,0.006626798125101019,0.009259259259259259,0.0078125,0.00263246113415824
VQGAN,imagenet_v2,ImageNet-V2,859,9268,1865,0.29876400217069077,246.13634705678655,235.99613577977615,0.9588024629508664,0.0,0.0,0.007121277514026759,0.011260053619302948,0.0,0.004138776105276189
VQGAN,imagenet_v2,ImageNet-V2,862,17151,3558,0.23515086657615036,253.85730646572097,246.3740547252808,0.9705218185577391,0.0,0.0,0.005597341262900122,0.007588532883642495,0.0,0.001991191620742373
VQGAN,imagenet_v2,ImageNet-V2,867,7657,1372,0.3784589340876372,247.83519281796606,229.5990481574168,0.9264182602430332,0.0,0.00390625,0.009403160506725872,0.009475218658892129,0.00390625,7.205815216625687e-05
VQGAN,imagenet_v2,ImageNet-V2,882,15256,3083,0.25102729398373713,251.18102400964753,243.66455219796111,0.9700754790640645,0.0,0.0,0.006292606187729418,0.007784625364904314,0.0,0.001492019177174896
VQGAN,imagenet_v2,ImageNet-V2,903,7458,1509,0.34539984549661007,244.26720229107968,230.1109408314408,0.9420459999260578,0.0,0.00390625,0.01193349423437919,0.011928429423459244,0.00390625,-5.06481091994658e-06
VQGAN,imagenet_v2,ImageNet-V2,910,13759,2996,0.25106518457005106,248.65585501053684,239.84060858651486,0.9645484059739979,0.0,0.0,0.0075586888582019045,0.008344459279038718,0.0,0.0007857704208368132
VQGAN,imagenet_v2,ImageNet-V2,920,4567,869,0.44739983112955983,246.08618424027026,220.38268414087273,0.8955508202187349,0.0,0.01953125,0.00963433326034596,0.010356731875719217,0.01953125,0.0007223986153732567
VQGAN,imagenet_v2,ImageNet-V2,926,6781,1262,0.3742553714104222,240.2435580308398,223.53626151027854,0.9304568386453194,0.0,0.00390625,0.01120778646217372,0.011885895404120444,0.00390625,0.0006781089419467239
VQGAN,imagenet_v2,ImageNet-V2,941,18003,3656,0.22735743896804944,253.31325995901446,245.8217726275613,0.970425996125646,0.0,0.0,0.005999000166638894,0.009299781181619256,0.0,0.0033007810149803625
VQGAN,imagenet_v2,ImageNet-V2,948,22580,4703,0.19590783788196933,251.63947634702384,245.52484222899685,0.9757008152822787,0.0,0.0,0.006465899025686448,0.007229428024665107,0.0,0.0007635289989786588
VQGAN,imagenet_v2,ImageNet-V2,972,7847,1541,0.3620160289746463,248.8917311769426,232.3010486756624,0.9333417690381786,0.0,0.0,0.006881610806677711,0.008436080467229072,0.0,0.0015544696605513603
VQGAN,imagenet_v2,ImageNet-V2,981,14724,3019,0.2629312101866122,253.0746711077692,243.79572870386625,0.9633351596851365,0.0,0.0,0.005569138820972562,0.00728718118582312,0.0,0.001718042364850558
VQGAN,imagenet_v2,ImageNet-V2,1008,18593,3828,0.20790366100521757,253.39147725935393,247.30311755445783,0.9759725158448621,0.0,0.0,0.005647286613241542,0.007575757575757576,0.0,0.0019284709625160337
VQGAN,imagenet_v2,ImageNet-V2,1024,24477,4516,0.2066348832455392,246.93065635769264,242.28295636173553,0.9811781167048588,0.0,0.0,0.0071495689831270175,0.00841452612931798,0.0,0.0012649571461909627
VQGAN,imagenet_v2,ImageNet-V2,1052,20198,3705,0.21381553390663205,252.77035936790298,246.65311861817057,0.9757992164705164,0.0,0.0,0.005644123180512922,0.007827260458839407,0.0,0.002183137278326484
VQGAN,imagenet_v2,ImageNet-V2,1069,13561,2582,0.26448618346763864,252.80506893223637,243.45642026378113,0.9630203274485721,0.0,0.0,0.005456824717941155,0.006971340046475601,0.0,0.0015145153285344454
VQGAN,imagenet_v2,ImageNet-V2,1125,13171,2650,0.262170549076516,252.71043992924737,244.3235431361951,0.9668122266915431,0.0,0.0,0.006149874724774125,0.007169811320754717,0.0,0.001019936595980592
VQGAN,imagenet_v2,ImageNet-V2,1126,8909,1734,0.3187699594373612,251.55660425286982,237.39579370855967,0.9437072598973573,0.0,0.0,0.006285778426310473,0.00865051903114187,0.0,0.0023647406048313965
VQGAN,imagenet_v2,ImageNet-V2,1133,13544,2776,0.2749718709519279,253.07875916249756,242.7518995890001,0.9591950758425096,0.0,0.0,0.005906674542232723,0.010806916426512969,0.0,0.004900241884280246
VQGAN,imagenet_v2,ImageNet-V2,1139,22349,4563,0.19399150332559845,252.86869041582474,248.76835108261716,0.9837847092636701,0.0,0.0,0.005593091413486062,0.006574621959237344,0.0,0.0009815305457512823
VQGAN,imagenet_v2,ImageNet-V2,1183,7756,1399,0.3873054908077345,249.56685036669316,226.63345808413882,0.9081072175697298,0.0,0.015625,0.00631768953068592,0.010007147962830594,0.015625,0.003689458432144674
VQGAN,imagenet_v2,ImageNet-V2,1193,16241,3146,0.2377107641953627,252.37355391404245,244.9073265378601,0.9704159676781137,0.0,0.0,0.007327135028631242,0.007946598855689765,0.0,0.000619463827058523
VQGAN,imagenet_v2,ImageNet-V2,1208,14402,3091,0.26430057006622837,252.8307083897411,243.0672559838778,0.9613834392663535,0.0,0.0,0.005832523260658242,0.009058557101261728,0.0,0.0032260338406034867
VQGAN,imagenet_v2,ImageNet-V2,1227,14216,2837,0.2597484324136258,252.1577123214182,244.45259792055563,0.9694432729027892,0.0,0.0,0.005768148564997186,0.008459640465280225,0.0,0.002691491900283039
VQGAN,imagenet_v2,ImageNet-V2,1250,8362,1771,0.3573514450774935,250.31545081393062,230.7499227571321,0.9218365147130196,0.0,0.00390625,0.007773259985649366,0.010163749294184076,0.00390625,0.00239048930853471
VQGAN,imagenet_v2,ImageNet-V2,1258,13327,2676,0.27139040147208937,252.3271097003255,244.1078609522994,0.967426216082023,0.0,0.0,0.006002851354393337,0.007473841554559043,0.0,0.0014709902001657062
VQGAN,imagenet_v2,ImageNet-V2,1261,11538,2175,0.3074812463762919,251.4696424689508,238.84243653468928,0.9497863606505879,0.0,0.0078125,0.005893569076096377,0.008275862068965517,0.0078125,0.0023822929928691405
VQGAN,imagenet_v2,ImageNet-V2,1268,19467,3958,0.21869743780388068,252.43128704305568,246.469266708981,0.976381610996351,0.0,0.0,0.006472491909385114,0.007579585649317837,0.0,0.0011070937399327236
VQGAN,imagenet_v2,ImageNet-V2,1270,19855,3918,0.21745564993985877,246.27068705119626,241.28365984124142,0.9797498140372747,0.0,0.0,0.008259884160161168,0.008933129147524248,0.0,0.0006732449873630801
VQGAN,imagenet_v2,ImageNet-V2,1274,16864,3227,0.24752760596226453,252.90229016212737,244.5802864316836,0.9670939961630682,0.0,0.0,0.005870493358633776,0.008057018903005888,0.0,0.0021865255443721116
VQGAN,imagenet_v2,ImageNet-V2,1291,11685,2338,0.2972836648361081,251.04230904678616,239.11372938418032,0.9524837876615342,0.0,0.0,0.0061617458279845955,0.008126603934987169,0.0,0.0019648581070025734
VQGAN,imagenet_v2,ImageNet-V2,1304,17581,3429,0.22514336799040177,253.9592636765929,246.2281266343168,0.9695575702561439,0.0,0.0,0.005289801490245151,0.00699912510936133,0.0,0.001709323619116179
VQGAN,imagenet_v2,ImageNet-V2,1330,7390,1427,0.34133116116496753,248.07371631312486,229.19906710605855,0.9239151592212926,0.0,0.0,0.008254397834912044,0.0189208128941836,0.0,0.010666415059271557
VQGAN,imagenet_v2,ImageNet-V2,1344,6361,1177,0.3821209240623986,249.06598306084123,226.71315183509046,0.9102533756274116,0.0,0.0078125,0.007388775349787769,0.010195412064570943,0.0078125,0.002806636714783174
VQGAN,imagenet_v2,ImageNet-V2,1363,6788,1347,0.37271524621597396,249.67380041061702,230.891485036361,0.9247725818913864,0.0,0.0,0.007218621096051856,0.009651076466221232,0.0,0.0024324553701693752
VQGAN,imagenet_v2,ImageNet-V2,1400,9318,2087,0.3192439259254003,250.6293863343058,238.35659367384963,0.9510321082457349,0.0,0.0,0.006653788366602275,0.009583133684714902,0.0,0.0029293453181126264
VQGAN,imagenet_v2,ImageNet-V2,1402,15636,3135,0.24893002407644726,252.1474316592785,244.67160338015427,0.9703513605911871,0.0,0.0,0.005947812739831159,0.00733652312599681,0.0,0.0013887103861656511
VQGAN,imagenet_v2,ImageNet-V2,1464,15818,3297,0.25110365009198315,253.5114441080445,245.65783488383968,0.9690206915437803,0.0,0.0,0.0057529396889619425,0.006976038823172581,0.0,0.0012230991342106383
VQGAN,imagenet_v2,ImageNet-V2,1476,13890,2780,0.2633974030279016,252.15606509978747,243.5231279351929,0.9657635156973987,0.0,0.0,0.005975521958243341,0.008273381294964029,0.0,0.002297859336720688
VQGAN,imagenet_v2,ImageNet-V2,1495,22353,4058,0.2203168361094907,247.65767359011144,243.1891713446798,0.9819569400751649,0.0,0.0,0.006934192278441373,0.00862493839329719,0.0,0.0016907461148558175
VQGAN,imagenet_v2,ImageNet-V2,1497,16140,3238,0.2540560399163282,245.40648567042308,235.5742536588803,0.9599349137628445,0.0,0.0,0.012143742255266418,0.017912291537986413,0.0,0.0057685492827199945
VQGAN,imagenet_v2,ImageNet-V2,1523,6288,1299,0.4182900528298339,250.055752786803,225.1885042579957,0.9005531836333753,0.0,0.015625,0.006679389312977099,0.008468052347959968,0.015625,0.0017886630349828693
VQGAN,imagenet_v2,ImageNet-V2,1536,10305,1959,0.3284443166425552,251.60791297555863,234.93733085828157,0.9337438082923233,0.0,0.0,0.005822416302765648,0.009188361408882083,0.0,0.0033659451061164355
VQGAN,imagenet_v2,ImageNet-V2,1553,14986,3015,0.2683535921531185,252.5139405637235,242.5743484222693,0.9606374518600256,0.0,0.0,0.005738689443480582,0.008623548922056384,0.0,0.0028848594785758023
VQGAN,imagenet_v2,ImageNet-V2,1556,20071,4033,0.2265793774031274,250.71080280962693,244.49830964324673,0.975220480742118,0.0,0.0,0.0065766528822679485,0.007934540044631788,0.0,0.0013578871623638397
VQGAN,imagenet_v2,ImageNet-V2,1567,8377,1738,0.3554107890076025,250.4403656117817,234.71256744187994,0.9371994281693308,0.0,0.00390625,0.006565596275516295,0.00805523590333717,0.00390625,0.0014896396278208752
VQGAN,imagenet_v2,ImageNet-V2,1570,9006,2002,0.30793967302961306,250.3529968108733,238.7342464727486,0.9535905282296182,0.0,0.0,0.00621807683766378,0.015984015984015984,0.0,0.009765939146352204
VQGAN,imagenet_v2,ImageNet-V2,1571,7535,1328,0.3944795772339524,251.639972206908,227.08047914825937,0.9024022581020837,0.0,0.00390625,0.00623755806237558,0.010542168674698794,0.00390625,0.004304610612323214
VQGAN,imagenet_v2,ImageNet-V2,1586,15153,3445,0.24171080522933136,253.20307390554495,244.64592459473593,0.9662044019497126,0.0,0.0,0.00593941793704217,0.007547169811320755,0.0,0.0016077518742785846
VQGAN,imagenet_v2,ImageNet-V2,1597,16733,3250,0.22903340703998085,252.01615333169798,244.62356929059845,0.9706662293532845,0.0,0.0,0.005617641785692942,0.008307692307692308,0.0,0.002690050521999366
VQGAN,imagenet_v2,ImageNet-V2,1598,7652,1460,0.3788075818659639,247.3884704424703,226.96226565152728,0.917432672774081,0.0,0.0078125,0.007187663355985363,0.010958904109589041,0.0078125,0.003771240753603678
VQGAN,imagenet_v2,ImageNet-V2,1618,8519,1645,0.32245818483340116,251.26848290685737,236.17132854572193,0.9399162434282226,0.0,0.0,0.0059866181476699145,0.007902735562310031,0.0,0.0019161174146401167
VQGAN,imagenet_v2,ImageNet-V2,1627,7410,1429,0.3640039701989538,245.87777473363423,228.25881103476763,0.9283425933150986,0.0,0.00390625,0.007827260458839407,0.012596221133659902,0.00390625,0.0047689606748204955
VQGAN,imagenet_v2,ImageNet-V2,1632,8208,1849,0.3234392807028087,251.3669811852043,237.87500554885486,0.946325585115697,0.0,0.0,0.006335282651072124,0.008653326122228232,0.0,0.0023180434711561077
VQGAN,imagenet_v2,ImageNet-V2,1635,10098,2306,0.2935334330671303,251.13848467977843,241.96653705391194,0.9634785260508303,0.0,0.0,0.006139829669241434,0.007805724197745013,0.0,0.0016658945285035788
VQGAN,imagenet_v2,ImageNet-V2,1663,18105,3454,0.2524240073546402,252.6239375643821,243.8658830627093,0.9653316523124782,0.0,0.0,0.0060204363435515055,0.00781702374059062,0.0,0.001796587397039114
VQGAN,imagenet_v2,ImageNet-V2,1702,18307,3576,0.24939904529129028,253.15280364436472,244.9988173889892,0.9677902589345586,0.0,0.0,0.005680887092369039,0.008109619686800894,0.0,0.0024287325944318547
VQGAN,imagenet_v2,ImageNet-V2,1704,7805,1475,0.3586462393728488,250.72162855044786,233.26034348934803,0.9303558884725956,0.0,0.00390625,0.006278026905829596,0.009491525423728813,0.00390625,0.003213498517899217
VQGAN,imagenet_v2,ImageNet-V2,1711,15126,3029,0.25301083750026787,252.79035791599594,244.04740045950786,0.965414197248008,0.0,0.0,0.005553351844506148,0.006932981181908221,0.0,0.0013796293374020727
VQGAN,imagenet_v2,ImageNet-V2,1721,15694,2919,0.25082643201101157,252.17010983000336,243.35338004572725,0.9650365787197389,0.0,0.0,0.005607238435070727,0.0078794107571086,0.0,0.0022721723220378723
VQGAN,imagenet_v2,ImageNet-V2,1731,8955,1715,0.33696242794796794,249.35990660243374,231.21536307135727,0.9272355216269584,0.0,0.0078125,0.007816862088218872,0.009912536443148687,0.0078125,0.002095674354929815
VQGAN,imagenet_v2,ImageNet-V2,1736,6272,1323,0.39368386243386244,249.28914197780153,230.67819916698488,0.9253439493466832,0.0,0.0,0.007653061224489796,0.012849584278155708,0.0,0.005196523053665912
VQGAN,imagenet_v2,ImageNet-V2,1742,16216,3024,0.24574331185085993,253.04197412445544,244.64662667333906,0.9668223128587069,0.0,0.0,0.0056117414898865315,0.008267195767195767,0.0,0.0026554542773092353
VQGAN,imagenet_v2,ImageNet-V2,1755,14198,3272,0.24440673313607653,253.08321324127454,246.02922367328458,0.9721277856494374,0.0,0.0,0.0059163262431328354,0.006723716381418093,0.0,0.0008073901382852572
VQGAN,imagenet_v2,ImageNet-V2,1765,15583,3182,0.24951210147660063,252.58403518968774,243.61029639854922,0.9644722645103071,0.0,0.0,0.006545594558172367,0.00785669390320553,0.0,0.001311099345033164
VQGAN,imagenet_v2,ImageNet-V2,1810,16805,3206,0.24480631098748756,252.6625804266774,243.3675972587877,0.9632118727189715,0.0,0.0,0.005534067241892294,0.007174048658764816,0.0,0.0016399814168725222
VQGAN,imagenet_v2,ImageNet-V2,1811,18180,3391,0.21779972158230274,251.65303501850792,246.5501729045329,0.9797226283656792,0.0,0.0,0.006545654565456546,0.007667354762606901,0.0,0.0011217001971503548
VQGAN,imagenet_v2,ImageNet-V2,1847,13951,2690,0.25857895091663097,251.12076683965745,240.05730719071332,0.9559436689041005,0.0,0.0,0.0058777148591498815,0.00929368029739777,0.0,0.0034159654382478885
VQGAN,imagenet_v2,ImageNet-V2,1850,16445,3301,0.2493547704616814,251.86924490009991,243.24441643424632,0.9657567224244686,0.0,0.0,0.007053815749467923,0.008179339594062406,0.0,0.0011255238445944827
VQGAN,imagenet_v2,ImageNet-V2,1872,19859,4616,0.24750051118618496,251.9450753382331,240.63670845347755,0.95511574548709,0.0,0.0,0.006042600332343018,0.01169844020797227,0.0,0.0056558398756292524
VQGAN,imagenet_v2,ImageNet-V2,1905,8297,1703,0.3585425998162322,251.21786908839863,230.91527837408583,0.9191833336219857,0.0,0.0,0.00602627455706882,0.011156782149148562,0.0,0.005130507592079742
VQGAN,imagenet_v2,ImageNet-V2,1933,12783,2563,0.27287564208817255,253.0061497617337,242.62284765994997,0.9589602777973496,0.0,0.0,0.005710709536102637,0.0074131876706984,0.0,0.0017024781345957637
VQGAN,imagenet_v2,ImageNet-V2,1936,5962,1247,0.3691034934698695,248.32511134889705,228.71698794536425,0.9210384995016337,0.0,0.015625,0.006709158000670915,0.009623095429029671,0.015625,0.0029139374283587557
VQGAN,imagenet_v2,ImageNet-V2,1941,8969,1813,0.31463168748739684,250.54512763359259,238.40514447862154,0.9515457224427647,0.0,0.0,0.0066897089976586015,0.00882515168229454,0.0,0.0021354426846359386
VQGAN,imagenet_v2,ImageNet-V2,1948,17529,3368,0.24647570791748025,253.9457810919556,246.06850378267038,0.9689804757715867,0.0,0.0,0.005362542073135946,0.006828978622327791,0.0,0.0014664365491918454
VQGAN,imagenet_v2,ImageNet-V2,1949,8562,1757,0.3410944602143367,251.65321556698942,235.8359130995959,0.9371464321178801,0.0,0.0,0.006073347348750292,0.00910643141718839,0.0,0.0030330840684380973
VQGAN,imagenet_v2,ImageNet-V2,1952,13546,2728,0.2577077433123499,253.23552220888052,243.82943128119902,0.9628563526726597,0.0,0.0,0.005831979920271667,0.0076979472140762464,0.0,0.0018659672938045792
VQGAN,imagenet_v2,ImageNet-V2,1962,10431,1945,0.3215842435256388,251.1399856975992,236.1141485777861,0.9401694752905422,0.0,0.0,0.006231425558431598,0.011311053984575836,0.0,0.005079628426144237
VQGAN,imagenet_v2,ImageNet-V2,1969,20011,3878,0.21461179847731504,253.21870618164542,245.89826670126223,0.9710904474998309,0.0,0.0,0.005496976662835441,0.007220216606498195,0.0,0.0017232399436627544
VQGAN,imagenet_v2,ImageNet-V2,1972,14918,3259,0.2635190817709791,253.18247057940172,245.22659358583113,0.9685765093635283,0.0,0.0,0.005429682263037941,0.00736422215403498,0.0,0.001934539890997039
VQGAN,imagenet_v2,ImageNet-V2,1989,18811,3635,0.2103508314847242,253.53961909046564,246.47917957320993,0.9721525198208314,0.0,0.0,0.005475519642762214,0.006602475928473178,0.0,0.0011269562857109637
VQGAN,imagenet_v2,ImageNet-V2,1994,13670,2587,0.28323967482451934,249.63832790444107,240.8087453427324,0.9646305011100358,0.0,0.0,0.007242136064374543,0.008504058755315036,0.0,0.0012619226909404936
VQGAN,imagenet_v2,ImageNet-V2,2029,15689,3200,0.2529100006373892,253.12685758036363,246.04257532457052,0.9720129174615777,0.0,0.0,0.005672764357192938,0.0071875,0.0,0.0015147356428070625
VQGAN,imagenet_v2,ImageNet-V2,2032,12609,2762,0.2697950482940102,251.84986066788517,241.73568934958175,0.9598404728456809,0.0,0.0,0.0072963756047267824,0.007965242577842143,0.0,0.0006688669731153606
VQGAN,imagenet_v2,ImageNet-V2,2036,7024,1273,0.4097311070829762,248.8638389540465,227.73213262091707,0.9150872765527358,0.0,0.00390625,0.006691343963553531,0.009426551453260016,0.00390625,0.0027352074897064853
